"COUNTRY","INDEX_TYPE","COICOP_1999","TYPE_OF_TRANSFORMATION","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2002-M11","85.84930158182213","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2002-M12","85.84930158182213","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2003-M01","86.10204731758809","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2003-M02","85.93355016041082","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2003-M03","86.18629589617668","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2003-M04","86.35479305335395","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2003-M05","85.84930158182213","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2003-M06","85.59655584605627","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2003-M07","86.10204731758809","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2003-M08","86.18629589617668","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2003-M09","86.27054447476536","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2003-M10","86.18629589617668","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2003-M11","86.35479305335395","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2003-M12","86.52329021053122","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2004-M01","86.71536180117704","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2004-M02","87.67886582119006","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2004-M03","87.06572689936361","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2004-M04","87.59127454664346","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2004-M05","87.85404837028333","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2004-M06","87.1533181739102","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2004-M07","87.85404837028333","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2004-M08","87.67886582119006","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2004-M09","87.94163964483003","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2004-M10","87.85404837028333","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2004-M11","87.85404837028333","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2004-M12","87.59127454664346","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2005-M01","86.9781356248169","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2005-M02","87.61862067128868","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2005-M03","87.36162771085406","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2005-M04","87.90091345684381","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2005-M05","87.7637617732958","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2005-M06","86.96215678789868","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2005-M07","87.87295049223694","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2005-M08","88.28840025211052","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2005-M09","88.41223623822669","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2005-M10","88.77309163862971","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2005-M11","88.66523448943176","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2005-M12","88.69452902378182","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2006-M01","88.4894672833314","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2006-M02","88.66523448943176","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2006-M03","88.37095757618797","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2006-M04","88.85298582322079","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2006-M05","88.72116041864551","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2006-M06","88.16190112650799","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2006-M07","88.82901756784347","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2006-M08","88.87828564834129","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2006-M09","88.80105460323659","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2006-M10","89.14859430620776","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2006-M11","89.14859430620776","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2006-M12","89.41490825484468","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2007-M01","87.9794760716917","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2007-M02","88.63727152482489","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2007-M03","88.58001402586795","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2007-M04","89.26177773437845","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2007-M05","89.84367371215012","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2007-M06","89.66790650604975","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2007-M07","91.47218350806486","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2007-M08","91.94622233663857","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2007-M09","91.47351507780805","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2007-M10","92.77179557741301","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2007-M11","93.48152225053039","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2007-M12","92.84636348303135","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2008-M01","93.82240410478565","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2008-M02","94.45756287228469","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2008-M03","94.54145176610532","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2008-M04","96.0288151692425","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2008-M05","96.62003213521645","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2008-M06","96.44293335937291","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2008-M07","97.49487345648872","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2008-M08","97.86638141483722","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2008-M09","97.65732496515724","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2008-M10","98.73589645713676","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2008-M11","98.66931796997753","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2008-M12","97.81578176459621","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2009-M01","97.82110804356895","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2009-M02","97.50952072366376","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2009-M03","96.95691928024215","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2009-M04","96.3310815009454","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2009-M05","96.84373585207146","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2009-M06","96.41896510399558","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2009-M07","97.24320677502684","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2009-M08","97.59074647799801","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2009-M09","97.24986462374276","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2009-M10","97.83442374100079","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2009-M11","97.88901810047136","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2009-M12","97.29913270424059","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2010-M01","98.02483821427619","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2010-M02","98.44295111363615","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2010-M03","98.51885058899767","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2010-M04","99.42032330513363","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2010-M05","99.99156672495982","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2010-M06","99.03816278883966","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2010-M07","100.3058171843514","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2010-M08","100.7692034549796","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2010-M09","100.8264609539365","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2010-M10","101.2791946666193","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2010-M11","101.6147502419018","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2010-M12","101.767880762368","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2011-M01","103.4283482321192","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2011-M02","103.3537803265009","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2011-M03","103.4922635797921","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2011-M04","103.8517874104519","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2011-M05","104.4776251897487","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2011-M06","104.2312847872595","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2011-M07","105.7705794103809","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2011-M08","106.5322373034825","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2011-M09","106.333833411748","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2011-M10","106.7692567177693","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2011-M11","107.3644683929728","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2011-M12","107.4084101944979","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2012-M01","108.4057559321432","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2012-M02","108.1101474491562","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2012-M03","108.9303944109579","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2012-M04","109.5149535282159","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2012-M05","109.7453150937869","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2012-M06","109.7519729425028","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2012-M07","110.0063027634511","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2012-M08","110.6907296114479","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2012-M09","111.3245568092038","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2012-M10","111.0981899528624","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2012-M11","111.23933634564","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2012-M12","112.0529254587258","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2013-M01","112.271302896608","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2013-M02","113.3991424690854","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2013-M03","112.7879519569636","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2013-M04","111.116831929267","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2013-M05","111.513639712736","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2013-M06","111.7413381388206","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2013-M07","112.0529254587258","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2013-M08","112.9557297446049","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2013-M09","113.122175962503","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2013-M10","113.3006063080897","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2013-M11","114.1008797237436","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2013-M12","113.7386927535974","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2014-M01","113.8638603094568","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2014-M02","113.8372289145931","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2014-M03","114.1408268160392","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2014-M04","113.6747774059246","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2014-M05","114.0569379222186","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2014-M06","113.8665234489432","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2014-M07","113.5269731644311","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2014-M08","114.1341689673233","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2014-M09","113.9237809479001","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2014-M10","113.5828990936448","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2014-M11","113.7959502525544","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2014-M12","113.6667879874655","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2015-M01","113.4217791547195","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2015-M02","113.5256415946879","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2015-M03","113.7999449617839","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2015-M04","113.0902182886665","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2015-M05","113.605535779279","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2015-M06","113.483031362906","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2015-M07","113.0782341609779","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2015-M08","113.1860913101758","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2015-M09","113.187422879919","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2015-M10","112.7000683539135","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2015-M11","112.9264352102548","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2015-M12","112.9357561984571","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2016-M01","112.6880842262248","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2016-M02","112.5735692283109","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2016-M03","112.6201741693224","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2016-M04","112.5629166703655","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2016-M05","111.8292217418708","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2016-M06","112.6601212616179","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2016-M07","112.3445392324832","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2016-M08","112.898472245648","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2016-M09","112.9091248035934","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2016-M10","112.5855533559996","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2016-M11","112.9464087564026","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2016-M12","113.122175962503","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2017-M01","113.3192482844943","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2017-M02","113.3165851450079","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2017-M03","113.3645216557626","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2017-M04","113.0196450922778","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2017-M05","113.4018056085717","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2017-M06","113.2406856696464","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2017-M07","112.9770348604959","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Monthly","2017-M08","113.3552006675603","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2001-M01","0.2938295788443121","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2001-M02","-0.1953124999999929","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2001-M03","0.1956947162426544","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2001-M04","0.2929687499999372","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2001-M05","-0.3894839337877174","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2001-M06","-0.5865102639296094","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2001-M07","0.5899705014749168","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2001-M08","0","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2001-M09","-0.1955034213098659","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2001-M10","-0.1958863858961848","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2001-M11","-0.1962708537782069","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2001-M12","-0.1966568338249684","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2002-M01","-0.1970443349753624","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2002-M02","0.2961500493583837","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2002-M03","-0.0984251968504427","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2002-M04","0.09852216748773382","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2002-M05","0.2952755905511178","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2002-M06","0","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2002-M07","0","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2002-M08","-0.09813542688905105","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2002-M09","-0.09823182711203319","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2002-M10","0","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2002-M11","0.1966568338249684","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2002-M12","0","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2003-M01","0.2944062806673745","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2003-M02","-0.1956947162426544","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2003-M03","0.2941176470587605","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2003-M04","0.1955034213098659","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2003-M05","-0.5853658536585273","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2003-M06","-0.294406280667258","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2003-M07","0.5905511811023524","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2003-M08","0.09784735812127491","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2003-M09","0.09775171065498519","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2003-M10","-0.09765625000004863","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2003-M11","0.1955034213098659","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2003-M12","0.1951219512195052","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2004-M01","0.2219883110992027","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2004-M02","1.111111111111044","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2004-M03","-0.6993006993006378","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2004-M04","0.6036217303822813","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2004-M05","0.2999999999999311","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2004-M06","-0.7976071784645866","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2004-M07","0.8040201005024927","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2004-M08","-0.1994017946161324","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2004-M09","0.299700299700345","Units"
